Lat,Lon,sdate,daten,JulianD,r2r_event,Cast,BottleNo,depth_nominal,depth,pressure,temp1,potTemp1,sal1,density1,sigmaT1,cond1,temp2,potTemp2,sal2,density2,sigmaT2,cond2,oxsat1_umol_perkg,oxconc_mL_perL,oxconc_umol_perkg,oxsat_mL_perL,oxsat2_umol_perkg,PAR,surface_par,beam_cp,Chl_F,beta,turb,Chl_F_raw,beta_raw,particle_conc_raw,beam_cp_raw,tempDiff,salDiff,condDiff,scan,PO4,PO4_kg-1,PO4_Flag,SiO4,SiO4_kg-1,SiO4_Flag,NO2_NO3,NO2_NO3_Kg-1,NO2_NO3 Flag,NO2,NO2_kg-1,NO2_flag,NO3,NO3_kg-1,NO3_flag,CHLA
degrees,degrees,string date,dimensionless,dimensionless,dimensionless,dimensionless,dimensionless,m,m,db,deg C,deg C,PSU,kg m-3,kg m-3,uS cm-1,deg C,deg C,kg m-3,kg m-3,kg m-3,uS cm-1,umol kg-1,mL L-1,umol kg-1,mL L-1,umol kg-1,umol photon m-2 s-1,umol photon m-2 s-1,m-1,dimensionless,m-1 sr-1,NTU,V,V,V,V,deg C,PSU,uS cm-1,dimensionless,umol L-1,umol kg-1,[1 = good; 2= subjectively bad; 3=below detection limit; 9=not collected],umol L-1,umol kg-1,[1 = good; 2= subjectively bad; 3=below detection limit; 9=not collected],umol L-1,umol kg-1,[1 = good; 2= subjectively bad; 3=below detection limit; 9=not collected],umol L-1,umol kg-1,[1 = good; 2= subjectively bad; 3=below detection limit; 9=not collected],umol L-1,umol kg-1,[1 = good; 2= subjectively bad; 3=below detection limit; 9=not collected],ug L-1
50.5977,-144.7077,3/9/2018 16:27,737306.6858,246.6858,RR1813-SE-20180903.1557.001,69,10,25,23.25,23.454,14.2269,14.2236,32.293,1024.1539,24.0498,39236,14.2294,14.2236,32.293,1024.1539,24.0498,39236,256.1993,5.7181,249.371,5.8746,256.1992,8.8783,219.21,0.2882,0.5169,6.58E-06,0.074,0.2123,0.111,1.1559,4.329,0.0025,-0.0016,0.52939,35832,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5977,-144.7077,3/9/2018 16:27,737306.6859,246.6858,RR1813-SE-20180903.1557.001,69,11,25,22.705,22.904,14.2261,14.2229,32.293,1024.1516,24.05,39235,14.2285,14.2229,32.2931,1024.1516,24.05,39236,256.2032,5.7178,249.361,5.8747,256.2032,9.1478,219.21,0.2753,0.5045,-8.56E-06,0.0693,0.2082,0.1087,1.0833,4.3427,0.0024,-0.0014,0.64897,35887,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5977,-144.7077,3/9/2018 16:27,737306.6859,246.6859,RR1813-SE-20180903.1557.001,69,12,25,23.013,23.214,14.2291,14.2258,32.2932,1024.1525,24.0495,39238,14.2307,14.2258,32.2932,1024.1525,24.0495,39238,256.1876,5.7327,250.011,5.8744,256.1876,9.0828,222.35,0.263,0.5045,-1.32E-06,0.0716,0.2082,0.1098,1.0836,4.356,0.0016,-0.0015,-0.17609,35944,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5977,-144.7077,3/9/2018 16:27,737306.686,246.686,RR1813-SE-20180903.1557.001,69,13,25,22.99,23.191,14.2294,14.2261,32.2933,1024.1525,24.0496,39238,14.231,14.2261,32.2934,1024.1525,24.0496,39238,256.1858,5.7312,249.946,5.8743,256.1858,8.1284,223.43,0.1779,0.4968,1.78E-05,0.0775,0.2056,0.1127,1.0836,4.4484,0.0016,-0.0015,-0.1801,36271,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5977,-144.7077,3/9/2018 16:27,737306.6861,246.6861,RR1813-SE-20180903.1557.001,69,14,25,22.928,23.129,14.2286,14.2254,32.2936,1024.1525,24.0499,39238,14.2312,14.2254,32.2935,1024.1524,24.0498,39238,256.189,5.73,249.892,5.8744,256.1892,8.1704,223.43,0.1655,0.5015,-3.95E-06,0.0708,0.2072,0.1094,1.0835,4.462,0.0025,-0.0017,0.48685,36323,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5977,-144.7077,3/9/2018 16:27,737306.6861,246.6861,RR1813-SE-20180903.1557.001,69,15,25,22.926,23.127,14.2298,14.2265,32.2935,1024.1522,24.0496,39239,14.2311,14.2265,32.2935,1024.1522,24.0496,39238,256.1832,5.7371,250.202,5.8743,256.1834,8.0985,223.43,0.1564,0.493,-2.63E-06,0.0711,0.2043,0.1096,1.0836,4.472,0.0013,-0.0016,-0.48243,36377,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5977,-144.7077,3/9/2018 16:28,737306.6861,246.6861,RR1813-SE-20180903.1557.001,69,16,25,22.931,23.132,14.2298,14.2265,32.2934,1024.1522,24.0495,39239,14.2314,14.2265,32.2934,1024.1522,24.0496,39239,256.1833,5.7361,250.158,5.8743,256.1833,7.8673,223.43,0.1555,0.4994,2.63E-06,0.0728,0.2065,0.1104,1.1538,4.4729,0.0015,-0.0014,-0.17712,36431,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5977,-144.7077,3/9/2018 16:28,737306.6861,246.6861,RR1813-SE-20180903.1557.001,69,17,25,22.568,22.766,14.2299,14.2267,32.2936,1024.1506,24.0496,39239,14.2311,14.2267,32.2935,1024.1506,24.0496,39238,256.1825,5.7326,250.006,5.8742,256.1827,8.0029,223.43,0.1561,0.4981,-5.26E-06,0.0704,0.206,0.1092,1.0836,4.4724,0.0012,-0.0015,-0.55486,36490,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5977,-144.7077,3/9/2018 16:28,737306.6862,246.6862,RR1813-SE-20180903.1557.001,69,18,25,23.191,23.394,14.2304,14.2271,32.2938,1024.1535,24.0497,39240,14.2317,14.2271,32.2937,1024.1534,24.0496,39240,256.1797,5.7211,249.502,5.8742,256.1798,7.6148,223.43,0.1564,0.488,-2.63E-06,0.0711,0.2026,0.1096,1.144,4.472,0.0014,-0.0014,-0.3417,36550,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5977,-144.7077,3/9/2018 16:28,737306.6862,246.6862,RR1813-SE-20180903.1557.001,69,19,25,22.639,22.837,14.2303,14.227,32.2935,1024.1508,24.0495,39239,14.2313,14.227,32.2935,1024.1508,24.0495,39239,256.1808,5.7215,249.521,5.8742,256.1808,7.8374,220.03,0.159,0.4881,-6.58E-07,0.0718,0.2027,0.1099,1.1245,4.4691,0.001,-0.0015,-0.66292,36605,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5977,-144.7077,3/9/2018 16:28,737306.6862,246.6862,RR1813-SE-20180903.1557.001,69,20,25,22.746,22.946,14.2301,14.2269,32.2935,1024.1513,24.0495,39239,14.2313,14.2269,32.2936,1024.1514,24.0496,39239,256.1816,5.7243,249.645,5.8742,256.1815,7.9534,219.21,0.1569,0.502,4.61E-06,0.0733,0.2073,0.1107,1.0839,4.4715,0.0012,-0.0014,-0.43465,36664,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5977,-144.7077,3/9/2018 16:28,737306.6863,246.6863,RR1813-SE-20180903.1557.001,69,21,25,22.96,23.161,14.2305,14.2272,32.2937,1024.1524,24.0496,39240,14.2318,14.2272,32.2936,1024.1523,24.0495,39239,256.1794,5.7183,249.381,5.8742,256.1795,7.6794,219.21,0.1569,0.4885,-5.26E-06,0.0704,0.2028,0.1092,1.1536,4.4715,0.0014,-0.0015,-0.35767,36722,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5977,-144.7077,3/9/2018 16:28,737306.6863,246.6863,RR1813-SE-20180903.1557.001,69,22,25,22.764,22.963,14.2301,14.2268,32.2935,1024.1514,24.0495,39239,14.2318,14.2268,32.2936,1024.1515,24.0496,39239,256.1818,5.724,249.628,5.8742,256.1816,7.8396,219.21,0.1581,0.4901,-4.61E-06,0.0706,0.2034,0.1093,1.0837,4.4701,0.0017,-0.0015,-0.043739,36783,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5977,-144.7077,3/9/2018 16:28,737306.6863,246.6863,RR1813-SE-20180903.1557.001,69,23,25,22.758,22.957,14.2301,14.2269,32.2935,1024.1514,24.0495,39239,14.2319,14.2269,32.2936,1024.1515,24.0496,39239,256.1815,5.73,249.894,5.8742,256.1813,7.7619,215.6,0.1575,0.4917,3.29E-06,0.0731,0.2039,0.1105,1.1545,4.4708,0.0018,-0.0015,0.030187,36840,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5977,-144.7077,3/9/2018 16:28,737306.6863,246.6863,RR1813-SE-20180903.1557.001,69,24,25,22.843,23.044,14.231,14.2277,32.2935,1024.1516,24.0494,39240,14.2322,14.2277,32.2936,1024.1517,24.0494,39240,256.1771,5.7344,250.083,5.8741,256.1768,7.6851,215,0.1584,0.4999,3.09E-05,0.0815,0.2066,0.1147,1.0839,4.4699,0.0011,-0.0015,-0.5453,36901,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5835,-144.693,3/9/2018 22:35,737306.9411,246.9411,RR1813-SE-20180903.2200.001,70,1,500,503.733,508.74,3.8922,3.8564,34.0931,1029.4366,27.0793,31925,3.8939,3.8564,34.093,1029.4365,27.0793,31924,318.5951,0.7996,34.769,7.327,318.5951,0.064361,644.99,0.0497,0.0332,-0.00012109,0.0351,0.0511,0.0916,1.0826,4.5914,0.0017,-0.0028,-0.91599,46325,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5835,-144.693,3/9/2018 22:35,737306.9412,246.9412,RR1813-SE-20180903.2200.001,70,2,500,503.623,508.629,3.8918,3.856,34.0929,1029.4359,27.0792,31924,3.8936,3.856,34.0929,1029.436,27.0792,31923,318.5987,0.8004,34.802,7.327,318.5985,0.062984,644.99,0.0495,0.0331,-0.000128988,0.0329,0.0511,0.0904,1.1552,4.5916,0.0018,-0.0029,-0.81391,46499,3,2.9,1,105.4,103,1,42.5,41.5,1,-8888,-8888,3,42.5,41.5,1,-9999
50.5835,-144.693,3/9/2018 22:41,737306.9456,246.9456,RR1813-SE-20180903.2200.001,70,3,330,330.487,333.631,4.0802,4.0568,33.9068,1028.4584,26.9107,31854,4.0818,4.0568,33.907,1028.4585,26.9109,31853,317.5676,1.4381,62.541,7.3021,317.567,0.061651,1108.7,0.0564,0.035,-7.04E-05,0.0507,0.0517,0.0993,1.1512,4.5837,0.0016,-0.0029,-1.0646,55762,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5835,-144.693,3/9/2018 22:41,737306.9457,246.9457,RR1813-SE-20180903.2200.001,70,4,330,329.993,333.132,4.0861,4.0627,33.907,1028.4556,26.9103,31859,4.0894,4.0627,33.907,1028.4556,26.9102,31860,317.5212,1.4481,62.978,7.3011,317.5213,0.06229,1113.9,0.0526,0.0312,-0.000121749,0.0349,0.0504,0.0915,1.0826,4.588,0.0033,-0.0027,0.56254,55937,2.8,2.7,1,82.5,80.6,1,39.6,38.7,1,-8888,-8888,3,39.6,38.7,1,-9999
50.5835,-144.693,3/9/2018 22:45,737306.9485,246.9485,RR1813-SE-20180903.2200.001,70,5,200,195.087,196.878,4.516,4.5018,33.6988,1027.6114,26.6987,31997,4.5177,4.5018,33.6987,1027.6113,26.6986,31996,314.6933,3.3041,143.724,7.2346,314.6935,0.070262,1353.2,0.0529,0.0303,-0.000114509,0.0372,0.0501,0.0926,1.0825,4.5877,0.0016,-0.0029,-1.0507,61744,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5835,-144.693,3/9/2018 22:46,737306.9486,246.9486,RR1813-SE-20180903.2200.001,70,6,200,195.153,196.945,4.5152,4.501,33.6987,1027.6118,26.6987,31996,4.5167,4.501,33.6987,1027.6118,26.6987,31995,314.6998,3.2975,143.435,7.2347,314.6999,0.073052,1358.5,0.0526,0.0331,-0.0001178,0.0362,0.0511,0.0921,1.0826,4.588,0.0015,-0.0029,-1.1768,61935,2.3,2.2,1,56.6,55.3,1,32.5,31.8,1,-8888,-8888,3,32.5,31.8,1,-9999
50.5835,-144.693,3/9/2018 22:48,737306.9502,246.9502,RR1813-SE-20180903.2200.001,70,7,145,145.109,146.423,4.8047,4.7939,33.4461,1027.1447,26.4663,32008,4.8057,4.7939,33.4461,1027.1448,26.4664,32007,313.0829,4.3228,188.079,7.1959,313.0827,0.18743,1517.6,0.0547,0.0426,-0.000111219,0.0383,0.0542,0.0931,1.1531,4.5857,0.001,-0.0027,-1.4796,65140,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5835,-144.693,3/9/2018 22:48,737306.9503,246.9503,RR1813-SE-20180903.2200.001,70,8,145,144.927,146.24,4.8151,4.8043,33.4449,1027.1417,26.4642,32016,4.8228,4.8043,33.4448,1027.1417,26.4642,32020,313.0068,4.3086,187.46,7.1941,313.007,0.18841,1521.8,0.0545,0.0454,-0.000109245,0.0387,0.0551,0.0934,1.1513,4.5859,0.0077,-0.0037,3.4848,65357,2,1.9,1,43.6,42.6,1,27.9,27.3,1,-8888,-8888,3,27.9,27.3,1,-9999
50.5835,-144.693,3/9/2018 22:49,737306.9514,246.9514,RR1813-SE-20180903.2200.001,70,9,110,110.223,111.212,5.5316,5.5229,32.9238,1026.4834,25.9696,32167,5.537,5.5229,32.9238,1026.4835,25.9696,32168,308.8489,5.5363,240.994,7.0952,308.8489,0.5877,1479.7,0.0625,0.1262,-9.81E-05,0.0423,0.0821,0.0951,1.1513,4.5769,0.0053,-0.0045,0.6429,67638,1.7,1.6,1,29.7,29,1,21.5,21,1,-8888,-8888,3,21.5,21,1,-9999
50.5835,-144.693,3/9/2018 22:51,737306.9527,246.9527,RR1813-SE-20180903.2200.001,70,10,100,95.358,96.21,5.9037,5.8959,32.6311,1026.1377,25.6938,32221,5.9092,5.8959,32.6312,1026.1377,25.6938,32222,306.7851,6.1849,269.296,7.0458,306.785,1.0924,1477.5,0.0721,0.2705,-8.95E-05,0.0447,0.1302,0.0964,1.0841,4.566,0.0056,-0.0046,0.71681,70481,1.4,1.4,1,22.7,22.2,1,17.5,17.1,1,-8888,-8888,3,17.5,17.1,1,0.1534
50.5835,-144.693,3/9/2018 22:52,737306.9528,246.9528,RR1813-SE-20180903.2200.001,70,11,100,95.092,95.942,5.9145,5.9067,32.6289,1026.1333,25.6907,32229,5.9111,5.9067,32.6289,1026.1333,25.6906,32225,306.7116,6.1771,268.961,7.0441,306.7117,1.104,1485.7,0.0722,0.2652,-8.36E-05,0.0466,0.1284,0.0973,1.1485,4.5659,-0.0034,-0.0008,-3.6472,70634,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5835,-144.693,3/9/2018 22:53,737306.954,246.954,RR1813-SE-20180903.2200.001,70,12,80,80.301,81.016,6.373,6.3662,32.5502,1025.9447,25.5717,32546,6.3761,6.3662,32.5503,1025.9448,25.5718,32546,303.5858,6.4429,280.565,6.9715,303.5855,2.3817,1538.7,0.0877,0.4297,-5.46E-05,0.0553,0.1832,0.1017,1.082,4.5485,0.0031,-0.0033,-0.30277,73171,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.237
50.5835,-144.693,3/9/2018 22:53,737306.9541,246.9541,RR1813-SE-20180903.2200.001,70,13,80,80.45,81.166,6.3728,6.3659,32.5505,1025.9456,25.5719,32546,6.3748,6.3659,32.5504,1025.9456,25.5719,32545,303.5869,6.4455,280.677,6.9716,303.587,2.3711,1538.7,0.0879,0.4797,-5.13E-05,0.0564,0.1999,0.1022,1.0819,4.5482,0.002,-0.0028,-0.76396,73336,1.3,1.3,1,19.3,18.9,1,15.1,14.8,1,0.35,0.34,1,14.8,14.4,1,-9999
50.5835,-144.693,3/9/2018 22:55,737306.9552,246.9552,RR1813-SE-20180903.2200.001,70,14,65,65.399,65.979,6.8102,6.8044,32.5214,1025.7957,25.4926,32891,6.8022,6.8044,32.5214,1025.7957,25.4926,32882,300.5598,6.5301,284.386,6.9015,300.5599,5.4443,1526.1,0.0996,0.5614,-3.55E-05,0.0612,0.2271,0.1046,1.153,4.5352,-0.008,-0.0018,-8.5172,75507,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.2392
50.5835,-144.693,3/9/2018 22:55,737306.9552,246.9552,RR1813-SE-20180903.2200.001,70,15,65,65.506,66.087,6.8037,6.7979,32.5223,1025.7978,25.4941,32886,6.8018,6.7979,32.5223,1025.7977,25.4941,32882,300.6033,6.5366,284.669,6.9025,300.6033,5.3916,1517.6,0.1003,0.5704,-4.41E-05,0.0585,0.2302,0.1033,1.082,4.5344,-0.0019,-0.0025,-3.9443,75659,1.2,1.2,1,18.1,17.7,1,13.6,13.3,1,0.38,0.37,1,13.2,12.9,1,-9999
50.5835,-144.693,3/9/2018 22:57,737306.9564,246.9564,RR1813-SE-20180903.2200.001,70,16,50,50.185,50.628,8.8341,8.8289,32.4515,1025.3796,25.1494,34582,8.8429,8.8289,32.4514,1025.3796,25.1493,34587,287.1181,6.579,286.612,6.5907,287.1182,12.135,1357.4,0.135,0.6672,1.25E-05,0.0758,0.2624,0.1119,1.0818,4.4957,0.0087,-0.0021,5.6234,78159,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.2428
50.5835,-144.693,3/9/2018 22:57,737306.9565,246.9565,RR1813-SE-20180903.2200.001,70,17,50,50.467,50.912,8.834,8.8287,32.4514,1025.3809,25.1494,34581,8.837,8.8288,32.4515,1025.381,25.1494,34582,287.1193,6.5945,287.286,6.5907,287.1191,12.009,1353.2,0.1355,0.6669,1.05E-05,0.0752,0.2623,0.1116,1.0819,4.4952,0.003,-0.0023,0.4833,78324,1,1,1,15.7,15.3,1,10.4,10.1,1,0.11,0.11,1,10.3,10,1,-9999
50.5835,-144.693,3/9/2018 22:59,737306.9581,246.9581,RR1813-SE-20180903.2200.001,70,18,35,35.332,35.642,14.1999,14.1948,32.2972,1024.2171,24.059,39221,14.1982,14.1948,32.2972,1024.2171,24.059,39218,256.3323,5.7592,251.164,5.8777,256.3323,25.86,1281.6,0.1597,0.5292,2.63E-05,0.0801,0.2164,0.114,1.1493,4.4684,-0.0017,-0.0011,-2.8207,81533,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.2737
50.5835,-144.693,3/9/2018 22:59,737306.9582,246.9582,RR1813-SE-20180903.2200.001,70,19,35,35.375,35.685,14.2013,14.1963,32.2974,1024.2172,24.0589,39223,14.2019,14.1963,32.2974,1024.2172,24.0589,39222,256.3244,5.752,250.847,5.8776,256.3244,25.55,1285.8,0.1581,0.5465,3.09E-05,0.0813,0.2222,0.1147,1.1054,4.4701,0.0006,-0.001,-0.55284,81873,0.9,0.9,1,16.1,15.8,1,8.4,8.3,1,-8888,-8888,3,8.3,8.2,1,-9999
50.5835,-144.693,3/9/2018 23:01,737306.9595,246.9595,RR1813-SE-20180903.2200.001,70,20,20,20.268,20.445,14.2674,14.2645,32.2917,1024.131,24.0403,39270,14.2685,14.2646,32.2918,1024.1311,24.0404,39270,255.9908,5.7608,251.238,5.8698,255.9906,53.858,1274,0.1834,0.4829,4.28E-05,0.0849,0.2009,0.1165,1.1516,4.4423,0.0011,-0.0014,-0.47841,84485,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.2673
50.5835,-144.693,3/9/2018 23:01,737306.9596,246.9596,RR1813-SE-20180903.2200.001,70,21,20,20.649,20.829,14.2671,14.2641,32.2917,1024.1328,24.0404,39270,14.2679,14.2641,32.2918,1024.1329,24.0405,39270,255.9926,5.7639,251.371,5.8698,255.9925,52.124,1255.8,0.1814,0.4842,3.95E-05,0.084,0.2014,0.116,1.1214,4.4446,0.0008,-0.0012,-0.55421,84729,0.8,0.8,1,15.8,15.5,1,8.2,8,1,-8888,-8888,3,8.1,8,1,-9999
50.5835,-144.693,3/9/2018 23:03,737306.9607,246.9607,RR1813-SE-20180903.2200.001,70,22,4,3.317,3.346,14.412,14.4115,32.2554,1023.9965,23.9817,39355,14.4131,14.4115,32.2554,1023.9965,23.9817,39355,255.3065,5.7159,249.296,5.8538,255.3065,243.06,1228.9,0.1913,0.2984,5.46E-05,0.0886,0.1395,0.1183,1.0831,4.4337,0.0012,-0.0012,-0.18694,86900,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.2709
50.5835,-144.693,3/9/2018 23:03,737306.9608,246.9607,RR1813-SE-20180903.2200.001,70,23,4,3.129,3.156,14.4146,14.4142,32.2551,1023.9949,23.9809,39357,14.416,14.4142,32.2551,1023.9949,23.9809,39357,255.2933,5.7246,249.674,5.8535,255.2933,249.25,1224.6,0.1927,0.2807,4.74E-05,0.0864,0.1336,0.1172,1.1516,4.4321,0.0013,-0.0012,-0.087772,87079,0.9,0.8,1,16,15.6,1,8.3,8.1,1,0.11,0.11,1,8.2,8,1,-9999
50.5835,-144.693,3/9/2018 23:03,737306.9608,246.9608,RR1813-SE-20180903.2200.001,70,24,4,3.089,3.115,14.4128,14.4123,32.2551,1023.9951,23.9812,39355,14.4066,14.4123,32.2551,1023.9951,23.9813,39349,255.3028,5.741,250.387,5.8537,255.3027,249.69,1224.6,0.1927,0.2951,4.67E-05,0.0862,0.1384,0.1171,1.0832,4.4321,-0.0062,-0.0006,-6.269,87237,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5797,-144.7013,4/9/2018 6:21,737307.2646,247.2646,RR1813-SE-20180904.0555.001,71,1,330,332.999,336.169,4.0484,4.0249,33.9097,1028.476,26.9163,31830,4.0496,4.0249,33.9099,1028.4761,26.9164,31829,317.808,1.3823,60.117,7.3077,317.8076,0.064564,8.4313,0.0527,0.0324,-0.000120432,0.0354,0.0508,0.0917,1.0831,4.588,0.0012,-0.0025,-1.1061,24304,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5797,-144.7013,4/9/2018 6:21,737307.2646,247.2646,RR1813-SE-20180904.0555.001,71,2,330,333.255,336.428,4.0484,4.0248,33.9099,1028.4774,26.9165,31830,4.0496,4.0248,33.9099,1028.4773,26.9165,31829,317.8078,1.3796,60,7.3077,317.808,0.063376,8.4313,0.0527,0.0322,-0.000115826,0.0368,0.0508,0.0924,1.0832,4.5879,0.0012,-0.0026,-1.1156,24356,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5797,-144.7013,4/9/2018 6:31,737307.2717,247.2717,RR1813-SE-20180904.0555.001,71,3,15,13.663,13.782,14.3712,14.3692,32.2593,1024.0546,23.9935,39327,14.3728,14.3693,32.2593,1024.0546,23.9935,39326,255.5101,5.7182,249.393,5.8585,255.5102,0.051203,8.4313,0.189,0.6987,1.91E-05,0.0777,0.2729,0.1129,1.0833,4.4362,0.0016,-0.0017,-0.45963,38901,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5797,-144.7013,4/9/2018 6:31,737307.2717,247.2717,RR1813-SE-20180904.0555.001,71,4,15,13.488,13.605,14.3733,14.3714,32.2587,1024.0529,23.9926,39328,14.374,14.3714,32.2587,1024.0529,23.9926,39327,255.5002,5.7099,249.029,5.8583,255.5002,0.052467,8.4313,0.1878,0.6901,2.76E-05,0.0803,0.27,0.1142,1.0835,4.4375,0.0006,-0.0014,-0.94018,38944,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5797,-144.7013,4/9/2018 6:31,737307.2717,247.2717,RR1813-SE-20180904.0555.001,71,5,15,13.493,13.611,14.3715,14.3695,32.2592,1024.0537,23.9934,39327,14.3728,14.3695,32.2592,1024.0537,23.9934,39326,255.509,5.7165,249.317,5.8585,255.509,0.051115,8.4313,0.188,0.6786,3.03E-05,0.081,0.2662,0.1146,1.1529,4.4373,0.0013,-0.0016,-0.54218,38982,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5797,-144.7013,4/9/2018 6:31,737307.2717,247.2717,RR1813-SE-20180904.0555.001,71,6,15,13.504,13.622,14.3733,14.3713,32.2587,1024.053,23.9926,39328,14.3768,14.3713,32.2587,1024.053,23.9926,39329,255.5008,5.7197,249.458,5.8583,255.5008,0.05104,8.4313,0.1941,0.6686,2.17E-05,0.0785,0.2628,0.1133,1.0835,4.4307,0.0035,-0.0022,0.85738,39020,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5797,-144.7013,4/9/2018 6:31,737307.2717,247.2717,RR1813-SE-20180904.0555.001,71,7,15,13.563,13.681,14.3774,14.3754,32.2575,1024.0515,23.9908,39330,14.3796,14.3754,32.2575,1024.0515,23.9908,39330,255.4816,5.7264,249.751,5.8578,255.4817,0.050921,8.4313,0.1968,0.6663,2.70E-05,0.0802,0.2621,0.1141,1.1531,4.4277,0.0023,-0.0017,0.19753,39052,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5797,-144.7013,4/9/2018 6:31,737307.2717,247.2717,RR1813-SE-20180904.0555.001,71,8,15,13.694,13.814,14.3825,14.3805,32.256,1024.0499,23.9886,39333,14.3822,14.3805,32.256,1024.0498,23.9886,39332,255.4578,5.7186,249.408,5.8573,255.4579,0.051931,8.4313,0.1867,0.6638,4.61E-05,0.0861,0.2613,0.117,1.0838,4.4387,-0.0002,-0.001,-1.2864,39090,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
