name,cruise,sample,filename,depth,Crit_2,Crit_3,station_combined,station,ctd,DCM_depth,is_DCM,Highes_Chl,collect_time_UTC,extract_date,filter,type,northorsouth,main_line,long,lat,lat_pos,pressure_CTD,temp_CTD,salinity_CTD,fluor,PAR_uE,SPAR_uE,PAR_SPAR,N_P_numeric,PSTAR,N_P_non_num,PO4_combined,NO3_NO2_combined,PO4_combined_char,  SRP (umol/L),MAGIC_SRP (umol/L),  TDP (umol/L),DOP_calc (umol/L),  PO4 (uM),SiOH4 (uM),  NO3 (uM),  NO2 (uM),  NH4 (uM),NPOC (uM),TN (uM)
KN207.1_A219_QE002238,KN207_1,A219,QE002238,61,4.964,6.949,44,9,50,NA,Unclear_DCM,TRUE,4/29/2012 2:39,4/2/2013,,profile,North,FALSE,-66.0003,34.999,34.999,61,20.2111,36.47425,0.2958,8.41E-08,13.46,6.25E-09,7,0.01125,5,0.02,0.14,0.02,,,,,0.02,1.02,0.1,0.04,0.03,,
KN207.1_A220_QE002236,KN207_1,A220,QE002236,71,4.964,6.949,44,9,50,NA,Unclear_DCM,FALSE,4/29/2012 2:39,4/2/2013,,profile,North,FALSE,-66.0003,34.999,34.999,72,20.1368,36.50085,0.4577,0.00014865,13.401,1.11E-05,3.666666667,0.023125,0.666666667,0.03,0.11,0.03,,,,,0.03,0.95,0.02,0.09,0.01,,
KN207.1_A221_QE002235,KN207_1,A221,QE002235,82,4.964,6.949,44,9,50,NA,Unclear_DCM,FALSE,4/29/2012 2:39,4/2/2013,,profile,North,FALSE,-66.0003,34.999,34.999,83,20.13,36.63425,0.2029,0.000095555,13.627,7.01E-06,22.66666667,-0.025,20.66666667,0.06,1.36,0.06,,,,,0.06,1.32,1.24,0.12,0,,
KN207.1_A222_QE002234,KN207_1,A222,QE002234,150,4.964,6.949,44,9,50,NA,Unclear_DCM,FALSE,4/29/2012 2:39,4/2/2013,,profile,North,FALSE,-66.0003,34.999,34.999,151,19.4672,36.56325,0.0517,1.00E-12,13.278,7.53E-14,24.5,-0.02125,23,0.04,0.98,0.04,,,,,0.04,1.02,0.92,0.06,0,,
KN207.1_A223_QE002247,KN207_1,A223,QE002247,8,4.964,5.957,45,10,51,72,FALSE,FALSE,4/29/2012 10:02,3/29/2013,,profile,North,FALSE,-65.9987,33.9995,33.9995,8,20.24855,36.57385,0.1837,2.4654,316,0.007801899,,0,,,,,,,,,,,,,,,
KN207.1_A224_QE002248,KN207_1,A224,QE002248,33,4.964,5.957,45,10,51,72,FALSE,FALSE,4/29/2012 10:02,3/29/2013,,profile,North,FALSE,-65.9987,33.9995,33.9995,33,20.2228,36.6418,0.2034,0.71542,354.63,0.00201737,,0,,,,,,,,,,,,,,,
KN207.1_A225_QE002246,KN207_1,A225,QE002246,33,4.964,5.957,45,10,51,72,FALSE,FALSE,4/29/2012 10:02,3/29/2013,,profile,North,FALSE,-65.9987,33.9995,33.9995,34,20.21845,36.64575,0.1949,0.69291,354.45,0.001954888,,0,,,,,,,,,,,,,,,
KN207.1_A226_QE002245,KN207_1,A226,QE002245,72,4.964,5.957,45,10,51,72,TRUE,FALSE,4/29/2012 10:02,3/29/2013,,profile,North,FALSE,-65.9987,33.9995,33.9995,73,19.5682,36.60055,0.8219,0.12138,300.28,0.000404223,,0,,,,,,,,,,,,,,,
KN207.1_A227_QE002242,KN207_1,A227,QE002242,82,4.964,5.957,45,10,51,72,FALSE,TRUE,4/29/2012 10:02,3/29/2013,,profile,North,FALSE,-65.9987,33.9995,33.9995,83,19.5528,36.59935,0.6182,0.060209,417.86,0.000144089,,0,,,,,,,,,,,,,,,
KN207.1_A228_QE002241,KN207_1,A228,QE002241,150,4.964,5.957,45,10,51,72,FALSE,FALSE,4/29/2012 10:02,3/29/2013,,profile,North,FALSE,-65.9987,33.9995,33.9995,151,19.47925,36.60155,0.0695,0.0041899,446.72,9.38E-06,,0,,,,,,,,,,,,,,,
KN207.1_A229_QE002255,KN207_1,A229,QE002255,5,NA,10.922,46,11,53,90,FALSE,FALSE,4/29/2012 17:39,3/28/2013,,profile,North,FALSE,-65.9978,32.9953,32.9953,5,20.4951,36.604,0.0555,92.433,2343.5,0.039442287,3.5,0.015625,2.5,0.02,0.07,0.02,,,,,0.02,0.87,0.05,0.02,0.04,,
KN207.1_A230_QE002254,KN207_1,A230,QE002254,18,NA,10.922,46,11,53,90,FALSE,FALSE,4/29/2012 17:39,3/28/2013,,profile,North,FALSE,-65.9978,32.9953,32.9953,18,20.2313,36.6946,0.0744,50.03,2531.8,0.019760645,3,0.008125,2,0.01,0.03,0.01,,,,,0.01,0.74,0.02,0.01,0,,
KN207.1_A231_QE002253,KN207_1,A231,QE002253,35,NA,10.922,46,11,53,90,FALSE,FALSE,4/29/2012 17:39,3/28/2013,,profile,North,FALSE,-65.9978,32.9953,32.9953,35,20.13275,36.6443,0.1269,24.465,2517.3,0.009718746,1.5,0.018125,1,0.02,0.03,0.02,,,,,0.02,0.79,0.02,0.01,0.01,,
KN207.1_A232_QE002252,KN207_1,A232,QE002252,65,NA,10.922,46,11,53,90,FALSE,FALSE,4/29/2012 17:39,3/28/2013,,profile,North,FALSE,-65.9978,32.9953,32.9953,65,19.41755,36.5961,0.3408,6.7238,2549.9,0.002636888,3,0.008125,2,0.01,0.03,0.01,,,,,0.01,0.78,0.02,0.01,0,,
KN207.1_A233_QE002251,KN207_1,A233,QE002251,90,NA,10.922,46,11,53,90,TRUE,TRUE,4/29/2012 17:39,3/28/2013,,profile,North,FALSE,-65.9978,32.9953,32.9953,91,19.3807,36.5942,0.7218,1.6981,2645,0.000642004,22,-0.00375,0,0.01,0.22,0.01,,,,,0.01,0.82,0,0.22,0.04,,
KN207.1_A234_QE002249,KN207_1,A234,QE002249,150,NA,10.922,46,11,53,90,FALSE,FALSE,4/29/2012 17:39,3/28/2013,,profile,North,FALSE,-65.9978,32.9953,32.9953,151,19.37685,36.59455,0.1383,0.15108,2568.7,5.88E-05,15.5,0.000625,1,0.02,0.31,0.02,,,,,0.02,0.87,0.02,0.29,0,,
KN207.1_A235_QE002156,KN207_1,A235,QE002156,7,22.825,18.855,47,QL1,12,30,FALSE,FALSE,4/23/2012 10:10,3/26/2013,,profile,North,FALSE,-68.9915,38.9968,38.9968,7,12.0734,33.92605,1.1588,0.27316,26.844,0.010175831,1.3,0.091875,1.3,0.1,0.13,0.1,,,,,0.1,1.57,0.13,0,0.04,,
KN207.1_A236_QE002155,KN207_1,A236,QE002155,12,22.825,18.855,47,QL1,12,30,FALSE,FALSE,4/23/2012 10:10,3/26/2013,,profile,North,FALSE,-68.9915,38.9968,38.9968,12,12.06175,33.938,1.2172,0.12156,26.774,0.004540226,0.545454545,0.10625,0.545454545,0.11,0.06,0.11,,,,,0.11,1.49,0.06,0,0.04,,
KN207.1_A237_QE002154,KN207_1,A237,QE002154,20,22.825,18.855,47,QL1,12,30,FALSE,FALSE,4/23/2012 10:10,3/26/2013,,profile,North,FALSE,-68.9915,38.9968,38.9968,20,11.98755,34.00205,1.3597,0.033013,24.685,0.001337371,0.4,0.0975,0.4,0.1,0.04,0.1,,,,,0.1,1.34,0.04,0,0.02,,
KN207.1_A238_QE002152,KN207_1,A238,QE002152,30,22.825,18.855,47,QL1,12,30,TRUE,TRUE,4/23/2012 10:10,3/26/2013,,profile,North,FALSE,-68.9915,38.9968,38.9968,30,11.22595,34.5674,2.2008,0.0079193,22.308,0.000354998,3.5,0.140625,2.722222222,0.18,0.63,0.18,,,,,0.18,1.33,0.49,0.14,0.05,,
KN207.1_A239_QE002151,KN207_1,A239,QE002151,40,22.825,18.855,47,QL1,12,30,FALSE,FALSE,4/23/2012 10:10,3/26/2013,,profile,North,FALSE,-68.9915,38.9968,38.9968,40,11.4457,34.5517,0.8797,0.0013225,20.382,6.49E-05,8.807692308,0.116875,7.346153846,0.26,2.29,0.26,,,,,0.26,1.39,1.91,0.38,0.21,,
KN207.1_A240_QE002150,KN207_1,A240,QE002150,150,22.825,18.855,47,QL1,12,30,FALSE,FALSE,4/23/2012 10:10,3/26/2013,,profile,North,FALSE,-68.9915,38.9968,38.9968,151,14.6572,35.7848,0.0389,1.00E-12,20.076,4.98E-14,18.61290323,-0.10125,18.53225806,0.62,11.54,0.62,,,,,0.62,4.72,11.49,0.05,0,,
KN207.1_A241_QE002162,KN207_1,A241,QE002162,7,21.832,21.832,48,QL1,17,38,FALSE,FALSE,4/23/2012 22:09,3/26/2013,,profile,North,FALSE,-68.991,38.9795,38.9795,7,12.6117,34.0714,1.6213,3.7771,220.84,0.017103333,0.666666667,0.08625,0.666666667,0.09,0.06,0.09,,,,,0.09,0.87,0.06,0,0.02,,
KN207.1_A242_QE002161,KN207_1,A242,QE002161,12,21.832,21.832,48,QL1,17,38,FALSE,FALSE,4/23/2012 22:09,3/26/2013,,profile,North,FALSE,-68.991,38.9795,38.9795,12,12.5993,34.07895,1.5933,2.0724,241.19,0.008592396,0.333333333,0.088125,0.333333333,0.09,0.03,0.09,,,,,0.09,0.79,0.03,0,0.02,,
KN207.1_A244_QE002160,KN207_1,A244,QE002160,38,21.832,21.832,48,QL1,17,38,TRUE,TRUE,4/23/2012 22:09,3/26/2013,,profile,North,FALSE,-68.991,38.9795,38.9795,38,11.1595,34.8213,2.1599,0.084328,289.2,0.000291591,1.090909091,0.1025,1,0.11,0.12,0.11,,,,,0.11,1.06,0.11,0.01,0.33,,
KN207.1_A245_QE002158,KN207_1,A245,QE002158,60,21.832,21.832,48,QL1,17,38,FALSE,FALSE,4/23/2012 22:09,3/26/2013,,profile,North,FALSE,-68.991,38.9795,38.9795,60,12.2084,34.84855,0.2557,0.011322,339.93,3.33E-05,16.07692308,-0.00125,15.34615385,0.26,4.18,0.26,,,,,0.26,1.76,3.99,0.19,0.06,,
KN207.1_A246_QE002157,KN207_1,A246,QE002157,150,21.832,21.832,48,QL1,17,38,FALSE,FALSE,4/23/2012 22:09,3/26/2013,,profile,North,FALSE,-68.991,38.9795,38.9795,151,14.651,35.8042,0.0446,1.00E-12,252.23,3.96E-15,18.69354839,-0.104375,18.64516129,0.62,11.59,0.62,,,,,0.62,4.66,11.56,0.03,0.03,,
KN207.1_A247_QE002170,KN207_1,A247,QE002170,6,3.97,10.916,49,QL1,19,31,FALSE,FALSE,4/24/2012 10:16,3/25/2013,,profile,North,FALSE,-68.9982,38.9777,38.9777,6,12.1415,33.8017,1.3628,1.4773,91.781,0.016095924,1.333333333,0.0825,1.333333333,0.09,0.12,0.09,,,,,0.09,1.46,0.12,0,0.06,,
KN207.1_A248_QE002169,KN207_1,A248,QE002169,11,3.97,10.916,49,QL1,19,31,FALSE,FALSE,4/24/2012 10:16,3/25/2013,,profile,North,FALSE,-68.9982,38.9777,38.9777,11,12.01995,33.91315,1.3337,0.74076,92.352,0.00802105,0.333333333,0.05875,0.333333333,0.06,0.02,0.06,,,,,0.06,0.95,0.02,0,0.15,,
KN207.1_A249_QE002168,KN207_1,A249,QE002168,21,3.97,10.916,49,QL1,19,31,FALSE,FALSE,4/24/2012 10:16,3/25/2013,,profile,North,FALSE,-68.9982,38.9777,38.9777,21,11.5769,34.277,2.058,0.20336,93.475,0.002175555,0.8,0.0475,0.8,0.05,0.04,0.05,,,,,0.05,0.66,0.04,0,0.19,,
KN207.1_A250_QE002167,KN207_1,A250,QE002167,31,3.97,10.916,49,QL1,19,31,TRUE,TRUE,4/24/2012 10:16,3/25/2013,,profile,North,FALSE,-68.9982,38.9777,38.9777,31,11.1539,34.233,2.0346,0.057034,95.21,0.000599034,1,0.121875,0.692307692,0.13,0.13,0.13,,,,,0.13,1.15,0.09,0.04,0.1,,
KN207.1_A251_QE002164,KN207_1,A251,QE002164,47,3.97,10.916,49,QL1,19,31,FALSE,FALSE,4/24/2012 10:16,3/25/2013,,profile,North,FALSE,-68.9982,38.9777,38.9777,47,11.39935,34.4001,1.1537,0.0083699,97.319,8.60E-05,2.882352941,0.139375,2.176470588,0.17,0.49,0.17,,,,,0.17,1.22,0.37,0.12,0.36,,
KN207.1_A252_QE002163,KN207_1,A252,QE002163,150,3.97,10.916,49,QL1,19,31,FALSE,FALSE,4/24/2012 10:16,3/25/2013,,profile,North,FALSE,-68.9982,38.9777,38.9777,151,14.55285,35.72425,0.0153,4.99E-06,104.85,4.76E-08,18.16363636,-0.074375,18.12727273,0.55,9.99,0.55,,,,,0.55,4.04,9.97,0.02,0.09,,
KN207.1_A253_QE002177,KN207_1,A253,QE002177,5,18.855,11.909,50,QL1,26,27,FALSE,FALSE,4/24/2012 22:04,3/22/2013,,profile,North,FALSE,-68.9888,38.9155,38.9155,5,12.557,33.9172,1.3347,8.6897,299.24,0.029039233,0.777777778,0.085625,0.777777778,0.09,0.07,0.09,,,,,0.09,1.05,0.07,0,0.05,,
KN207.1_A254_QE002176,KN207_1,A254,QE002176,10,18.855,11.909,50,QL1,26,27,FALSE,FALSE,4/24/2012 22:04,3/22/2013,,profile,North,FALSE,-68.9888,38.9155,38.9155,10,12.55515,33.9625,1.3761,3.9575,301.6,0.013121684,0.4,0.0975,0.4,0.1,0.04,0.1,,,,,0.1,1.05,0.04,0,0.06,,
KN207.1_A255_QE002175,KN207_1,A255,QE002175,27,18.855,11.909,50,QL1,26,27,TRUE,FALSE,4/24/2012 22:04,3/22/2013,,profile,North,FALSE,-68.9888,38.9155,38.9155,27,11.1414,35.1329,2.1814,0.38651,308.12,0.001254414,0.666666667,0.115,0.666666667,0.12,0.08,0.12,,,,,0.12,1.04,0.08,0,0.91,,
KN207.1_A256_QE002174,KN207_1,A256,QE002174,30,18.855,11.909,50,QL1,26,27,FALSE,FALSE,4/24/2012 22:04,3/22/2013,,profile,North,FALSE,-68.9888,38.9155,38.9155,30,10.6958,34.6311,1.0433,0.23346,310.76,0.000751255,1.941176471,0.149375,1.470588235,0.17,0.33,0.17,,,,,0.17,1.17,0.25,0.08,0.09,,
KN207.1_A257_QE002173,KN207_1,A257,QE002173,30,18.855,11.909,50,QL1,26,27,FALSE,TRUE,4/24/2012 22:04,3/22/2013,,profile,North,FALSE,-68.9888,38.9155,38.9155,31,10.8673,34.50775,0.8547,0.20755,311.8,0.000665651,9.419354839,0.1275,8.096774194,0.31,2.92,0.31,,,,,0.31,1.87,2.51,0.41,0.2,,
KN207.1_A258_QE002171,KN207_1,A258,QE002171,150,18.855,11.909,50,QL1,26,27,FALSE,FALSE,4/24/2012 22:04,3/22/2013,,profile,North,FALSE,-68.9888,38.9155,38.9155,151,14.55945,35.67435,0.0374,0.00028008,327.41,8.55E-07,16.69767442,-0.01875,16.60465116,0.43,7.18,0.43,,,,,0.43,3.71,7.14,0.04,0.05,,
KN207.1_A259_QE002186,KN207_1,A259,QE002186,5,3.97,5.955,51,QL1,28,27,FALSE,FALSE,4/25/2012 10:05,3/19/2013,,profile,North,FALSE,-69.0247,38.8952,38.8952,5,12.051,33.45955,1.2807,0.20007,71.717,0.002789715,0.846153846,0.123125,0.846153846,0.13,0.11,0.13,,,,,0.13,1,0.11,0,0.23,,
KN207.1_A260_QE002183,KN207_1,A260,QE002183,12,3.97,5.955,51,QL1,28,27,FALSE,FALSE,4/25/2012 10:05,3/19/2013,,profile,North,FALSE,-69.0247,38.8952,38.8952,12,12.05825,33.68125,1.3294,0.079929,72.758,0.00109856,0.333333333,0.1175,0.333333333,0.12,0.04,0.12,,,,,0.12,1.35,0.04,0,0.17,,
KN207.1_A261_QE002182,KN207_1,A261,QE002182,20,3.97,5.955,51,QL1,28,27,FALSE,TRUE,4/25/2012 10:05,3/19/2013,,profile,North,FALSE,-69.0247,38.8952,38.8952,20,11.73905,33.9081,2.2506,0.0032964,73.805,4.47E-05,0.666666667,0.08625,0.444444444,0.09,0.06,0.09,,,,,0.09,1.13,0.04,0.02,0.15,,
KN207.1_A262_QE002181,KN207_1,A262,QE002181,27,3.97,5.955,51,QL1,28,27,TRUE,FALSE,4/25/2012 10:05,3/19/2013,,profile,North,FALSE,-69.0247,38.8952,38.8952,27,11.49895,34.0546,2.396,0.00021697,75.787,2.86E-06,1.083333333,0.111875,0.75,0.12,0.13,0.12,,,,,0.12,0.98,0.09,0.04,0.18,,
KN207.1_A263_QE002180,KN207_1,A263,QE002180,40,3.97,5.955,51,QL1,28,27,FALSE,FALSE,4/25/2012 10:05,3/19/2013,,profile,North,FALSE,-69.0247,38.8952,38.8952,40,11.552,34.36365,0.8327,1.00E-12,78.072,1.28E-14,6.142857143,0.129375,4.80952381,0.21,1.29,0.21,,,,,0.21,1.4,1.01,0.28,0.2,,
KN207.1_A264_QE002179,KN207_1,A264,QE002179,150,3.97,5.955,51,QL1,28,27,FALSE,FALSE,4/25/2012 10:05,3/19/2013,,profile,North,FALSE,-69.0247,38.8952,38.8952,151,14.62415,35.7008,0.0273,1.00E-12,98.148,1.02E-14,17.19512195,-0.030625,17.12195122,0.41,7.05,0.41,,,,,0.41,3.65,7.02,0.03,0.06,,
KN207.1_A265_QE002193,KN207_1,A265,QE002193,5,4.962,5.955,52,QL1,34,20,FALSE,FALSE,4/25/2012 22:02,3/20/2013,,profile,North,FALSE,-69.1088,38.8755,38.8755,5,13.15955,33.73705,0.9682,3.164,1584.2,0.001997223,0.9,0.094375,0.7,0.1,0.09,0.1,,,,,0.1,1.05,0.07,0.02,0.03,,
KN207.1_A266_QE002192,KN207_1,A266,QE002192,12,4.962,5.955,52,QL1,34,20,FALSE,FALSE,4/25/2012 22:02,3/20/2013,,profile,North,FALSE,-69.1088,38.8755,38.8755,12,12.5045,34.0535,1.1999,2.2343,1590,0.00140522,0.5,0.096875,0.5,0.1,0.05,0.1,,,,,0.1,1.12,0.05,0,0.03,,
KN207.1_A267_QE002190,KN207_1,A267,QE002190,20,4.962,5.955,52,QL1,34,20,TRUE,FALSE,4/25/2012 22:02,3/20/2013,,profile,North,FALSE,-69.1088,38.8755,38.8755,20,12.1984,34.175,1.6537,0.76427,1578.7,0.000484114,0.5,0.096875,0.5,0.1,0.05,0.1,,,,,0.1,1.12,0.05,0,0.25,,
KN207.1_A268_QE002189,KN207_1,A268,QE002189,29,4.962,5.955,52,QL1,34,20,FALSE,TRUE,4/25/2012 22:02,3/20/2013,,profile,North,FALSE,-69.1088,38.8755,38.8755,29,10.92025,35.02395,2.9137,0.1066,1579.4,6.75E-05,7.64,0.130625,6.24,0.25,1.91,0.25,,,,,0.25,1.83,1.56,0.35,0.05,,
KN207.1_A269_QE002188,KN207_1,A269,QE002188,40,4.962,5.955,52,QL1,34,20,FALSE,FALSE,4/25/2012 22:02,3/20/2013,,profile,North,FALSE,-69.1088,38.8755,38.8755,40,11.1242,34.51525,0.7027,0.013022,1589.9,8.19E-06,13.29411765,0.0575,12.97058824,0.34,4.52,0.34,,,,,0.34,1.82,4.41,0.11,0.02,,
KN207.1_A270_QE002187,KN207_1,A270,QE002187,150,4.962,5.955,52,QL1,34,20,FALSE,FALSE,4/25/2012 22:02,3/20/2013,,profile,North,FALSE,-69.1088,38.8755,38.8755,151,14.4879,35.64395,0.0305,1.00E-12,1531.2,6.53E-16,16.58536585,-0.015,16.51219512,0.41,6.8,0.41,,,,,0.41,3.1,6.77,0.03,0.03,,
KN207.1_A271_QE002200,KN207_1,A271,QE002200,6,3.97,5.955,53,QL1,36,30,FALSE,FALSE,4/26/2012 10:02,3/15/2013,,profile,North,FALSE,-69.12,38.824,38.824,6,12.32865,33.6003,1.1209,1.4553,136.25,0.010681101,0.666666667,0.115,0.666666667,0.12,0.08,0.12,,,,,0.12,1.25,0.08,0,0.03,,
KN207.1_A272_QE002199,KN207_1,A272,QE002199,12,3.97,5.955,53,QL1,36,30,FALSE,FALSE,4/26/2012 10:02,3/15/2013,,profile,North,FALSE,-69.12,38.824,38.824,12,12.11985,33.74675,1.2299,0.43545,136.13,0.003198781,0.5,0.096875,0.5,0.1,0.05,0.1,,,,,0.1,1.1,0.05,0,0.03,,
KN207.1_A273_QE002198,KN207_1,A273,QE002198,22,3.97,5.955,53,QL1,36,30,FALSE,TRUE,4/26/2012 10:02,3/15/2013,,profile,North,FALSE,-69.12,38.824,38.824,22,11.8475,33.973,1.8167,0.13541,140.47,0.000963978,0.454545455,0.106875,0.454545455,0.11,0.05,0.11,,,,,0.11,1.24,0.05,0,0.03,,
KN207.1_A274_QE002196,KN207_1,A274,QE002196,30,3.97,5.955,53,QL1,36,30,TRUE,FALSE,4/26/2012 10:02,3/15/2013,,profile,North,FALSE,-69.12,38.824,38.824,30,11.2657,34.34505,2.2146,0.016052,143.06,0.000112205,2.133333333,0.13,1.533333333,0.15,0.32,0.15,,,,,0.15,1.1,0.23,0.09,0.11,,
KN207.1_A275_QE002195,KN207_1,A275,QE002195,52,3.97,5.955,53,QL1,36,30,FALSE,FALSE,4/26/2012 10:02,3/15/2013,,profile,North,FALSE,-69.12,38.824,38.824,52,12.54715,34.16455,0.3481,0.00086827,149.25,5.82E-06,16.56666667,-0.010625,16.23333333,0.3,4.97,0.3,,,,,0.3,1.99,4.87,0.1,0.01,,
KN207.1_A276_QE002194,KN207_1,A276,QE002194,150,3.97,5.955,53,QL1,36,30,FALSE,FALSE,4/26/2012 10:02,3/15/2013,,profile,North,FALSE,-69.12,38.824,38.824,151,14.44965,35.8006,0.025,1.00E-12,172.09,5.81E-15,18.57971014,-0.11125,18.55072464,0.69,12.82,0.69,,,,,0.69,5.05,12.8,0.02,0.02,,
KN207.1_A277_QE002264,KN207_1,A277,QE002264,5,3.972,5.958,54,QL2,57,96,FALSE,FALSE,4/30/2012 10:07,3/19/2013,,profile,North,FALSE,-65.9017,32.9277,32.9277,5,20.43525,36.15025,0.1233,1.00E-12,107.36,9.31E-15,2,0.00875,1,0.01,0.02,0.01,,,,,0.01,0.68,0.01,0.01,0.03,,
KN207.1_A278_QE002261,KN207_1,A278,QE002261,36,3.972,5.958,54,QL2,57,96,FALSE,FALSE,4/30/2012 10:07,3/19/2013,,profile,North,FALSE,-65.9017,32.9277,32.9277,36,20.15125,36.66615,0.1194,1.00E-12,104.27,9.59E-15,3,0.008125,2,0.01,0.03,0.01,,,,,0.01,0.67,0.02,0.01,0.04,,
KN207.1_A279_QE002260,KN207_1,A279,QE002260,66,3.972,5.958,54,QL2,57,96,FALSE,FALSE,4/30/2012 10:07,3/19/2013,,profile,North,FALSE,-65.9017,32.9277,32.9277,66,19.44375,36.5977,0.26,1.00E-12,93.95,1.06E-14,3,0.008125,2,0.01,0.03,0.01,,,,,0.01,0.66,0.02,0.01,0.01,,
KN207.1_A280_QE002259,KN207_1,A280,QE002259,96,3.972,5.958,54,QL2,57,96,TRUE,TRUE,4/30/2012 10:07,3/19/2013,,profile,North,FALSE,-65.9017,32.9277,32.9277,97,19.38235,36.5947,0.6883,1.00E-12,80.617,1.24E-14,1.25,0.1475,0,0.16,0.2,0.16,,,,,0.16,0.71,0,0.2,0.09,,
KN207.1_A281_QE002258,KN207_1,A281,QE002258,120,3.972,5.958,54,QL2,57,96,FALSE,FALSE,4/30/2012 10:07,3/19/2013,,profile,North,FALSE,-65.9017,32.9277,32.9277,121,19.3748,36.59475,0.3339,0.030529,73.611,0.000414734,10.33333333,0.010625,0,0.03,0.31,0.03,,,,,0.03,0.75,0,0.31,0.01,,
KN207.1_A282_QE002257,KN207_1,A282,QE002257,150,3.972,5.958,54,QL2,57,96,FALSE,FALSE,4/30/2012 10:07,3/19/2013,,profile,North,FALSE,-65.9017,32.9277,32.9277,151,19.3746,36.5952,0.1453,0.078375,66.919,0.001171192,15.5,0.000625,0,0.02,0.31,0.02,,,,,0.02,0.8,0,0.31,0.01,,
KN207.1_A283_QE002271,KN207_1,A283,QE002271,5,3.972,18.865,55,QL2,62,90,FALSE,FALSE,4/30/2012 20:00,3/20/2013,,profile,North,FALSE,-65.8655,32.9018,32.9018,5,20.47175,36.5135,0.0953,1.00E-12,2987.1,3.35E-16,,0,,,,,,,,,,,,,,,
KN207.1_A284_QE002270,KN207_1,A284,QE002270,19,3.972,18.865,55,QL2,62,90,FALSE,FALSE,4/30/2012 20:00,3/20/2013,,profile,North,FALSE,-65.8655,32.9018,32.9018,19,20.3582,36.60745,0.1268,1.00E-12,2198.5,4.55E-16,,0,,,,,,,,,,,,,,,
KN207.1_A285_QE002268,KN207_1,A285,QE002268,36,3.972,18.865,55,QL2,62,90,FALSE,FALSE,4/30/2012 20:00,3/20/2013,,profile,North,FALSE,-65.8655,32.9018,32.9018,36,20.0954,36.6374,0.2019,1.00E-12,3026.5,3.30E-16,,0,,,,,,,,,,,,,,,
KN207.1_A286_QE002267,KN207_1,A286,QE002267,65,3.972,18.865,55,QL2,62,90,FALSE,FALSE,4/30/2012 20:00,3/20/2013,,profile,North,FALSE,-65.8655,32.9018,32.9018,65,19.4331,36.5957,0.3887,1.00E-12,3020.1,3.31E-16,,0,,,,,,,,,,,,,,,
KN207.1_A287_QE002266,KN207_1,A287,QE002266,90,3.972,18.865,55,QL2,62,90,TRUE,TRUE,4/30/2012 20:00,3/20/2013,,profile,North,FALSE,-65.8655,32.9018,32.9018,91,19.3891,36.5952,0.6787,1.00E-12,2120.2,4.72E-16,,0,,,,,,,,,,,,,,,
KN207.1_A288_QE002265,KN207_1,A288,QE002265,150,3.972,18.865,55,QL2,62,90,FALSE,FALSE,4/30/2012 20:00,3/20/2013,,profile,North,FALSE,-65.8655,32.9018,32.9018,151,19.3695,36.59415,0.0304,1.00E-12,2905.8,3.44E-16,,0,,,,,,,,,,,,,,,
KN207.1_A289_QE002278,KN207_1,A289,QE002278,5,NA,39.714,56,QL2,65,90,FALSE,FALSE,5/1/2012 10:08,3/22/2013,,profile,North,FALSE,-65.7855,32.9243,32.9243,5,20.2397,36.6104,0.1279,1.00E-12,175.87,5.69E-15,2,0.00875,1,0.01,0.02,0.01,,,,,0.01,0.42,0.01,0.01,0,,
KN207.1_A290_QE002277,KN207_1,A290,QE002277,18,NA,39.714,56,QL2,65,90,FALSE,FALSE,5/1/2012 10:08,3/22/2013,,profile,North,FALSE,-65.7855,32.9243,32.9243,18,20.24695,36.61005,0.1108,1.00E-12,176.34,5.67E-15,2,0.00875,1,0.01,0.02,0.01,,,,,0.01,0.52,0.01,0.01,0.01,,
KN207.1_A291_QE002276,KN207_1,A291,QE002276,35,NA,39.714,56,QL2,65,90,FALSE,FALSE,5/1/2012 10:08,3/22/2013,,profile,North,FALSE,-65.7855,32.9243,32.9243,35,20.1374,36.6026,0.1503,1.00E-12,183.3,5.46E-15,,-0.001875,high,0,0.03,0,,,,,0,0.45,0.02,0.01,0,,
KN207.1_A292_QE002274,KN207_1,A292,QE002274,65,NA,39.714,56,QL2,65,90,FALSE,FALSE,5/1/2012 10:08,3/22/2013,,profile,North,FALSE,-65.7855,32.9243,32.9243,65,19.42495,36.594,0.332,1.00E-12,263.03,3.80E-15,,-0.001875,high,0,0.03,0,,,,,0,0.55,0.02,0.01,0,,
KN207.1_A293_QE002273,KN207_1,A293,QE002273,90,NA,39.714,56,QL2,65,90,TRUE,TRUE,5/1/2012 10:08,3/22/2013,,profile,North,FALSE,-65.7855,32.9243,32.9243,91,19.38585,36.59345,0.6584,1.00E-12,206.11,4.85E-15,,-0.00625,high,0,0.1,0,,,,,0,0.54,0,0.1,0.04,,
KN207.1_A294_QE002272,KN207_1,A294,QE002272,150,NA,39.714,56,QL2,65,90,FALSE,FALSE,5/1/2012 10:08,3/22/2013,,profile,North,FALSE,-65.7855,32.9243,32.9243,151,19.3719,36.59305,0.0784,1.00E-12,232.53,4.30E-15,33,-0.010625,1,0.01,0.33,0.01,,,,,0.01,0.53,0.01,0.32,0.01,,
